date,country,countryCode,province,city,confirmed,suspected,cured,dead
2020-02-02,中国,CN,Sichuan Province,Leshan,2,0,0,0
2020-02-02,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Lianyungang,14,0,1,0
2020-02-02,中国,CN,Shandong Province,Liaocheng,9,3,0,0
2020-02-02,中国,CN,Liaoning Province,Liaoyang,2,0,0,0
2020-02-02,中国,CN,Yunnan Province,Lijiang,7,0,0,0
2020-02-02,中国,CN,Yunnan Province,Lincang,1,0,0,0
2020-02-02,中国,CN,Shanxi Province,Linfen,1,0,0,0
2020-02-02,中国,CN,Shandong Province,Linyi,24,7,0,0
2020-02-02,中国,CN,Zhejiang Province,Lishui,16,0,1,0
2020-02-02,中国,CN,Guizhou Province,Liupanshui,9,0,0,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,14,0,0,0
2020-02-02,中国,CN,Gansu province,Longnan,4,0,0,0
2020-02-02,中国,CN,Fujian Province,Longyan,1,2,0,0
2020-02-02,中国,CN,Hunan Province,Loudi,35,0,1,0
2020-02-02,中国,CN,Anhui Province,Lu'an,20,17,1,0
2020-02-02,中国,CN,Shanxi Province,Luliang,5,0,0,0
2020-02-02,中国,CN,Henan Province,Luohe,20,0,0,0
2020-02-02,中国,CN,Henan Province,Luoyang,7,0,0,0
2020-02-02,中国,CN,Sichuan Province,Luzhou,7,0,0,0
2020-02-02,中国,CN,Anhui Province,Ma'anshan,28,0,0,0
2020-02-02,中国,CN,Guangdong Province,Maoming,4,0,0,0
2020-02-02,中国,CN,Jilin Province,Matsubara,2,0,0,0
2020-02-02,中国,CN,Guangdong Province,Meizhou,7,0,0,0
2020-02-02,中国,CN,Sichuan Province,Mianyang,17,0,0,0
2020-02-02,中国,CN,Heilongjiang Province,Mudanjiang,8,0,0,0
2020-02-02,中国,CN,Jiangxi,Nanchang,103,0,4,0
2020-02-02,中国,CN,Sichuan Province,Nanchong,26,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Nanjing,40,0,2,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,22,0,0,0
2020-02-02,中国,CN,Fujian Province,Nanping,11,5,0,0
2020-02-02,中国,CN,Jiangsu Province,Nantong,19,0,0,0
2020-02-02,中国,CN,Henan Province,Nanyang,84,0,0,1
2020-02-02,中国,CN,Sichuan Province,Neijiang,12,0,0,0
2020-02-02,中国,CN,Zhejiang Province,Ningbo,75,0,1,0
2020-02-02,中国,CN,Fujian Province,Ningde,12,3,0,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,26,0,0,0
2020-02-02,中国,CN,Liaoning Province,Panjin,8,0,0,0
2020-02-02,中国,CN,Sichuan Province,Panzhihua,10,0,0,0
2020-02-02,中国,CN,Henan Province,Pingdingshan,19,0,0,0
2020-02-02,中国,CN,Gansu province,Pingliang,1,0,0,0
2020-02-02,中国,CN,Jiangxi,Pingxiang,18,0,1,0
2020-02-02,中国,CN,Yunnan Province,Pu'er,4,0,0,0
2020-02-02,中国,CN,Fujian Province,Putian,34,19,0,0
2020-02-02,中国,CN,Henan Province,Puyang,3,0,0,0
2020-02-02,中国,CN,Hubei Province,Qianjiang,35,0,0,1
2020-02-02,中国,CN,Shandong Province,Qingdao,25,21,1,0
2020-02-02,中国,CN,Gansu province,Qingyang,1,0,0,0
2020-02-02,中国,CN,Guangdong Province,Qingyuan,6,0,0,0
2020-02-02,中国,CN,Hebei Province,Qinhuangdao,2,9,0,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,2,0,0,0
2020-02-02,中国,CN,Hainan,Qionghai,6,0,0,0
2020-02-02,中国,CN,Heilongjiang Province,Qiqihar,3,0,0,0
2020-02-02,中国,CN,Heilongjiang Province,Qitaihe,7,0,0,0
2020-02-02,中国,CN,Fujian Province,Quanzhou,31,9,0,0
2020-02-02,中国,CN,Yunnan Province,Qujing,6,0,1,0
2020-02-02,中国,CN,Zhejiang Province,Quzhou,14,0,0,0
2020-02-02,中国,CN,Henan Province,Sanmenxia,7,0,0,0
2020-02-02,中国,CN,Fujian Province,Sanming,11,4,0,0
2020-02-02,中国,CN,Hainan,Sanya,17,0,0,0
2020-02-02,中国,CN,Hainan,Seaport,13,0,0,0
2020-02-02,中国,CN,Shaanxi Province,Shangluo,2,0,0,0
2020-02-02,中国,CN,Henan Province,Shangqiu,50,0,0,0
2020-02-02,中国,CN,Jiangxi,Shangrao,32,0,4,0
2020-02-02,中国,CN,Guangdong Province,Shantou,17,0,0,0
2020-02-02,中国,CN,Guangdong Province,Shanwei,5,0,0,0
2020-02-02,中国,CN,Guangdong Province,Shaoguan,5,0,0,0
2020-02-02,中国,CN,Zhejiang Province,Shaoxing,30,0,2,0
2020-02-02,中国,CN,Hunan Province,Shaoyang,51,0,1,0
2020-02-02,中国,CN,Liaoning Province,Shenyang,13,0,0,0
2020-02-02,中国,CN,Guangdong Province,Shenzhen,226,0,0,0
2020-02-02,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi eighth division,1,0,0,0
2020-02-02,中国,CN,Hebei Province,Shijiazhuang,16,15,0,0
2020-02-02,中国,CN,Hubei Province,Shiyan,256,0,0,0
2020-02-02,中国,CN,Heilongjiang Province,Shuangyashan,7,0,0,0
2020-02-02,中国,CN,Shanxi Province,Shuozhou,3,0,0,0
2020-02-02,中国,CN,Jilin Province,Siping,4,0,0,0
2020-02-02,中国,CN,Heilongjiang Province,Suihua,16,0,0,2
2020-02-02,中国,CN,Sichuan Province,Suining,5,0,0,0
2020-02-02,中国,CN,Hubei Province,Suizhou,458,0,0,5
2020-02-02,中国,CN,Liaoning Province,Sunny,6,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Suqian,9,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Suzhou,44,0,3,0
2020-02-02,中国,CN,Anhui Province,Suzhou,21,3,0,0
2020-02-02,中国,CN,Shandong Province,Tai'an,11,6,1,0
2020-02-02,中国,CN,Shanxi Province,Taiyuan,6,0,1,0
2020-02-02,中国,CN,Jiangsu Province,Taizhou,21,0,0,0
2020-02-02,中国,CN,Zhejiang Province,Taizhou,109,0,7,0
2020-02-02,中国,CN,Hebei Province,Tangshan,11,4,0,0
2020-02-02,中国,CN,Shandong Province,Texas,19,6,1,0
2020-02-02,中国,CN,Hubei Province,Tianmen,115,0,0,10
2020-02-02,中国,CN,Gansu province,Tianshui,8,0,0,0
2020-02-02,中国,CN,Liaoning Province,Tieling,3,0,0,0
2020-02-02,中国,CN,Shaanxi Province,Tongchuan,7,0,0,0
2020-02-02,中国,CN,Jilin Province,Tonghua,1,0,0,0
2020-02-02,中国,CN,Inner Mongolia Autonomous Region,Tongliao,1,0,0,0
2020-02-02,中国,CN,Anhui Province,Tongling,18,1,0,0
2020-02-02,中国,CN,Guizhou Province,Tongren,6,0,1,0
2020-02-02,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,0,0
2020-02-02,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,10,0,0,0
2020-02-02,中国,CN,Hainan,Wanning,8,0,0,0
2020-02-02,中国,CN,Shandong Province,Weifang,13,0,0,0
2020-02-02,中国,CN,Shandong Province,Weihai,25,0,2,0
2020-02-02,中国,CN,Shaanxi Province,Weinan,6,0,0,0
2020-02-02,中国,CN,Hainan,Wenchang,1,0,0,0
2020-02-02,中国,CN,Zhejiang Province,Wenzhou,291,0,15,0
2020-02-02,中国,CN,Inner Mongolia Autonomous Region,Wuhai,1,1,0,0
2020-02-02,中国,CN,Hubei Province,Wuhan,5142,0,0,265
2020-02-02,中国,CN,Anhui Province,Wuhu,16,3,1,0
2020-02-02,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Wuxi,23,0,0,0
2020-02-02,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,7,0,0,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,1,0
2020-02-02,中国,CN,Fujian Province,Xiamen,19,19,0,0
2020-02-02,中国,CN,Hunan Province,Xiangtan,19,0,3,0
2020-02-02,中国,CN,Hubei Province,Xiangyang,548,0,0,0
2020-02-02,中国,CN,Hubei Province,Xianning,296,0,0,0
2020-02-02,中国,CN,Hubei Province,Xiantao,169,0,0,3
2020-02-02,中国,CN,Shaanxi Province,Xianyang,9,0,0,0
2020-02-02,中国,CN,Hubei Province,Xiaogan,918,0,0,14
2020-02-02,中国,CN,Hebei Province,Xingtai,14,8,0,0
2020-02-02,中国,CN,Qinghai Province,Xining,12,0,0,0
2020-02-02,中国,CN,Henan Province,Xinxiang,27,0,0,0
2020-02-02,中国,CN,Henan Province,Xinyang,99,0,0,0
2020-02-02,中国,CN,Jiangxi,Xinyu,50,0,3,0
2020-02-02,中国,CN,Shanxi Province,Xinzhou,3,0,0,0
2020-02-02,中国,CN,Anhui Province,Xuancheng,4,0,1,0
2020-02-02,中国,CN,Henan Province,Xuchang,15,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Xuzhou,36,0,0,0
2020-02-02,中国,CN,Sichuan Province,Ya'an,5,0,0,0
2020-02-02,中国,CN,Shaanxi Province,Yan'an,7,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Yancheng,15,0,0,0
2020-02-02,中国,CN,Guangdong Province,Yangjiang,10,0,0,0
2020-02-02,中国,CN,Shanxi Province,Yangquan,2,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Yangzhou,14,0,0,0
2020-02-02,中国,CN,Shandong Province,Yantai,22,4,0,0
2020-02-02,中国,CN,Hubei Province,Yellowstone,334,0,0,2
2020-02-02,中国,CN,Sichuan Province,Yibin,7,0,0,0
2020-02-02,中国,CN,Hubei Province,Yichang,392,0,0,1
2020-02-02,中国,CN,Jiangxi,Yichun,36,0,1,0
2020-02-02,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,19,0,0,0
2020-02-02,中国,CN,Liaoning Province,Yingkou,1,0,0,0
2020-02-02,中国,CN,Jiangxi,Yingtan,8,0,0,0
2020-02-02,中国,CN,Hunan Province,Yiyang,30,0,0,0
2020-02-02,中国,CN,Hunan Province,Yongzhou,26,0,2,0
2020-02-02,中国,CN,Hunan Province,Yueyang,70,0,0,0
2020-02-02,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,8,0,0,0
2020-02-02,中国,CN,Shaanxi Province,Yulin,1,0,0,0
2020-02-02,中国,CN,Shanxi Province,Yuncheng,13,0,1,0
2020-02-02,中国,CN,Yunnan Province,Yuxi,12,0,0,0
2020-02-02,中国,CN,Shandong Province,Zaozhuang,15,2,0,0
2020-02-02,中国,CN,Hunan Province,Zhangjiajie,3,0,0,0
2020-02-02,中国,CN,Hebei Province,Zhangjiakou,9,4,0,0
2020-02-02,中国,CN,Gansu province,Zhangye,2,0,0,0
2020-02-02,中国,CN,Fujian Province,Zhangzhou,13,6,0,0
2020-02-02,中国,CN,Guangdong Province,Zhanjiang,14,0,0,0
2020-02-02,中国,CN,Guangdong Province,Zhaoqing,7,0,0,0
2020-02-02,中国,CN,Yunnan Province,Zhaotong,8,0,0,0
2020-02-02,中国,CN,Henan Province,Zhengzhou,72,0,0,0
2020-02-02,中国,CN,Jiangsu Province,Zhenjiang,3,0,0,0
2020-02-02,中国,CN,Guangdong Province,Zhongshan,25,0,0,0
2020-02-02,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,2,0,0,0
2020-02-02,中国,CN,Henan Province,Zhoukou,47,0,0,0
2020-02-02,中国,CN,Zhejiang Province,Zhoushan,7,0,2,0
2020-02-02,中国,CN,Guangdong Province,Zhuhai,51,0,0,0
2020-02-02,中国,CN,Henan Province,Zhumadian,58,0,0,0
2020-02-02,中国,CN,Hunan Province,Zhuzhou,26,0,1,0
2020-02-02,中国,CN,Shandong Province,Zibo,12,1,0,0
2020-02-02,中国,CN,Sichuan Province,Zigong,9,0,0,0
2020-02-02,中国,CN,Sichuan Province,Ziyang,2,0,0,0
2020-02-02,中国,CN,Guizhou Province,Zunyi,8,0,0,0
2020-02-02,中国,CN,Gansu province,silver,1,0,0,0
2020-02-02,中国,CN,Shandong Province,sunshine,12,0,0,0
2020-02-02,德国,DE,,,4,0,0,0
2020-02-02,芬兰,FI,,,1,0,0,0
2020-02-02,法国,FR,,,5,0,0,0
2020-02-02,印度,IN,,,1,0,0,0
2020-02-02,日本,JP,,,11,0,1,0
2020-02-02,韩国,KR,,,6,0,0,0
2020-02-02,斯里兰卡,LK,,,1,0,0,0
2020-02-02,马来西亚,MY,,,8,0,0,0
2020-02-02,尼泊尔,NP,,,1,0,0,0
2020-02-02,菲律宾,PH,,,1,0,0,0
2020-02-02,新加坡,SG,,,10,0,0,0
2020-02-02,泰国,TH,,,14,0,2,0
2020-02-02,美国,US,,,5,0,0,0
2020-02-02,越南,VN,,,2,0,0,0
2020-02-03,阿联酋,AE,,,4,0,0,0
2020-02-03,澳大利亚,AU,,,8,0,2,0
2020-02-03,加拿大,CA,,,3,0,0,0
2020-02-03,中国,CN,,,20438,23214,632,425
2020-02-03,中国,CN,Beijing,,1,0,0,0
2020-02-03,中国,CN,Tianjin,,4,0,0,0
2020-02-03,中国,CN,Hebei Province,,0,2,0,0
2020-02-03,中国,CN,Shanxi Province,,74,62,2,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,,2,0,0,0
2020-02-03,中国,CN,Liaoning Province,,74,0,1,0
2020-02-03,中国,CN,Jilin Province,,3,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,,2,0,0,0
2020-02-03,中国,CN,Shanghai,,1,0,0,0
2020-02-03,中国,CN,Jiangsu Province,,308,0,8,0
2020-02-03,中国,CN,Zhejiang Province,,829,0,48,0
2020-02-03,中国,CN,Anhui Province,,6,0,0,0
2020-02-03,中国,CN,Fujian Province,,194,87,1,0
2020-02-03,中国,CN,Jiangxi,,476,0,19,0
2020-02-03,中国,CN,Shandong Province,,270,70,7,0
2020-02-03,中国,CN,Henan Province,,1,0,0,0
2020-02-03,中国,CN,Hubei Province,,10,0,0,0
2020-02-03,中国,CN,Hunan Province,,6,0,1,0
2020-02-03,中国,CN,Guangdong Province,,797,180,20,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,,139,0,7,0
2020-02-03,中国,CN,Hainan,,1,0,0,0
2020-02-03,中国,CN,Chongqing,,2,0,0,0
2020-02-03,中国,CN,Sichuan Province,,6,0,0,0
2020-02-03,中国,CN,Guizhou Province,,6,0,0,0
2020-02-03,中国,CN,Yunnan Province,,5,0,0,0
2020-02-03,中国,CN,Tibet Autonomous Region,,1,0,0,0
2020-02-03,中国,CN,Shaanxi Province,,1,0,0,0
2020-02-03,中国,CN,Gansu province,,1,1,0,0
2020-02-03,中国,CN,Qinghai Province,,3,0,0,0
2020-02-03,中国,CN,Ningxia Hui Autonomous Region,,1,0,0,0
2020-02-03,中国,CN,Xinjiang Uygur Autonomous Region,,7,0,0,0
2020-02-03,中国,CN,Taiwan,,9,0,0,0
2020-02-03,中国,CN,Hongkong,,10,0,0,0
2020-02-03,中国,CN,Macao,,7,0,0,0
2020-02-03,中国,CN,Anhui Province,Anqing,55,9,0,0
2020-02-03,中国,CN,Liaoning Province,Anshan,1,0,0,0
2020-02-03,中国,CN,Guizhou Province,Anshun,2,0,0,0
2020-02-03,中国,CN,Henan Province,Anyang,33,0,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Baise,2,0,0,0
2020-02-03,中国,CN,Hebei Province,Baoding,13,4,2,0
2020-02-03,中国,CN,Shaanxi Province,Baoji,10,0,0,0
2020-02-03,中国,CN,Yunnan Province,Baoshan,8,0,0,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Baotou,6,1,0,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,3,0,0,0
2020-02-03,中国,CN,Sichuan Province,Bazhong,12,0,0,0
2020-02-03,中国,CN,Anhui Province,Bengbu,43,6,0,0
2020-02-03,中国,CN,Liaoning Province,Benxi,3,0,0,0
2020-02-03,中国,CN,Guizhou Province,Bijie,8,0,0,0
2020-02-03,中国,CN,Shandong Province,Binzhou,11,1,0,0
2020-02-03,中国,CN,Anhui Province,Bozhou,48,4,2,0
2020-02-03,中国,CN,Hebei Province,Cangzhou,20,0,0,1
2020-02-03,中国,CN,Guangdong Province,Canton,216,0,0,0
2020-02-03,中国,CN,Jilin Province,Changchun,17,0,1,0
2020-02-03,中国,CN,Hunan Province,Changde,50,0,0,0
2020-02-03,中国,CN,Hunan Province,Changsha,148,0,2,0
2020-02-03,中国,CN,Shanxi Province,Changzhi,3,0,0,0
2020-02-03,中国,CN,Jiangsu Province,Changzhou,19,0,0,0
2020-02-03,中国,CN,Guangdong Province,Chaozhou,4,0,0,0
2020-02-03,中国,CN,Hebei Province,Chengde,3,3,0,0
2020-02-03,中国,CN,Sichuan Province,Chengdu,87,0,0,0
2020-02-03,中国,CN,Hunan Province,Chenzhou,22,0,1,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Chifeng,2,0,0,0
2020-02-03,中国,CN,Anhui Province,Chizhou,10,2,1,0
2020-02-03,中国,CN,Anhui Province,Chuzhou,11,4,2,0
2020-02-03,中国,CN,Liaoning Province,Dalian,12,0,1,0
2020-02-03,中国,CN,Liaoning Province,Dandong,6,0,0,0
2020-02-03,中国,CN,Hainan,Danzhou,8,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Daqing,11,0,0,0
2020-02-03,中国,CN,Shanxi Province,Datong,9,0,0,0
2020-02-03,中国,CN,Sichuan Province,Deyang,12,0,0,0
2020-02-03,中国,CN,Gansu province,Dingxi,2,3,0,0
2020-02-03,中国,CN,Guangdong Province,Dongguan,37,0,0,0
2020-02-03,中国,CN,Hainan,East,1,0,0,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Erdos,9,1,0,0
2020-02-03,中国,CN,Hubei Province,Ezhou,332,0,0,18
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,11,0,1,0
2020-02-03,中国,CN,Sichuan Province,Florida,13,0,0,0
2020-02-03,中国,CN,Guangdong Province,Foshan,46,0,0,0
2020-02-03,中国,CN,Liaoning Province,Fuxin,5,0,0,0
2020-02-03,中国,CN,Anhui Province,Fuyang,79,11,0,0
2020-02-03,中国,CN,Fujian Province,Fuzhou,53,18,0,0
2020-02-03,中国,CN,Jiangxi,Fuzhou,34,0,0,0
2020-02-03,中国,CN,Jiangxi,Ganzhou,42,0,1,0
2020-02-03,中国,CN,Jilin Province,Gongzhuling,3,0,0,0
2020-02-03,中国,CN,Shaanxi Province,Good health,17,0,0,0
2020-02-03,中国,CN,Sichuan Province,Guang'an,24,0,0,0
2020-02-03,中国,CN,Sichuan Province,Guangyuan,6,0,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Guigang,5,0,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,24,0,4,0
2020-02-03,中国,CN,Guizhou Province,Guiyang,0,0,1,0
2020-02-03,中国,CN,Ningxia Hui Autonomous Region,Guyuan,2,0,0,0
2020-02-03,中国,CN,Shaanxi Province,Hancheng,1,0,0,0
2020-02-03,中国,CN,Hebei Province,Handan,14,0,0,0
2020-02-03,中国,CN,Zhejiang Province,Hangzhou,132,0,6,0
2020-02-03,中国,CN,Shaanxi Province,Hanzhong,16,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Harbin,63,0,2,0
2020-02-03,中国,CN,Henan Province,Hebi,10,0,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,8,0,0,0
2020-02-03,中国,CN,Anhui Province,Hefei,81,6,5,0
2020-02-03,中国,CN,Heilongjiang Province,Hegang,2,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Heihe,1,0,0,0
2020-02-03,中国,CN,Hebei Province,Hengshui,5,0,0,0
2020-02-03,中国,CN,Hunan Province,Hengyang,35,0,4,0
2020-02-03,中国,CN,Guangdong Province,Heyuan,1,0,0,0
2020-02-03,中国,CN,Shandong Province,Heze,10,2,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,4,0,0,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Hohhot,4,0,0,0
2020-02-03,中国,CN,Jiangsu Province,Huaian,22,0,1,0
2020-02-03,中国,CN,Anhui Province,Huaibei,11,8,0,0
2020-02-03,中国,CN,Hunan Province,Huaihua,35,0,1,0
2020-02-03,中国,CN,Anhui Province,Huainan,8,1,0,0
2020-02-03,中国,CN,Hubei Province,Huanggang,1422,0,0,19
2020-02-03,中国,CN,Anhui Province,Huangshan,9,0,0,0
2020-02-03,中国,CN,Guangdong Province,Huizhou,29,0,0,0
2020-02-03,中国,CN,Liaoning Province,Huludao,5,0,0,0
2020-02-03,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,3,0,1,0
2020-02-03,中国,CN,Zhejiang Province,Huzhou,9,0,1,0
2020-02-03,中国,CN,Jiangxi,Ji'an,15,0,1,0
2020-02-03,中国,CN,Heilongjiang Province,Jiamusi,11,0,0,0
2020-02-03,中国,CN,Guangdong Province,Jiangmen,6,0,0,0
2020-02-03,中国,CN,Henan Province,Jiaozuo,12,0,0,0
2020-02-03,中国,CN,Zhejiang Province,Jiaxing,23,0,0,0
2020-02-03,中国,CN,Guangdong Province,Jieyang,6,0,0,0
2020-02-03,中国,CN,Jilin Province,Jilin,5,0,0,0
2020-02-03,中国,CN,Shandong Province,Jinan,25,12,0,0
2020-02-03,中国,CN,Gansu province,Jinchang,1,0,0,0
2020-02-03,中国,CN,Shanxi Province,Jincheng,7,0,0,0
2020-02-03,中国,CN,Jiangxi,Jingdezhen,4,0,1,0
2020-02-03,中国,CN,Hubei Province,Jingmen,400,0,0,14
2020-02-03,中国,CN,Hubei Province,Jingzhou,613,0,0,7
2020-02-03,中国,CN,Zhejiang Province,Jinhua,40,0,6,0
2020-02-03,中国,CN,Shandong Province,Jining,21,4,1,0
2020-02-03,中国,CN,Shanxi Province,Jinzhong,19,0,0,0
2020-02-03,中国,CN,Liaoning Province,Jinzhou,7,0,0,0
2020-02-03,中国,CN,Jiangxi,Jiujiang,78,0,2,0
2020-02-03,中国,CN,Heilongjiang Province,Jixi,9,0,0,0
2020-02-03,中国,CN,Henan Province,Jiyuan,2,0,0,0
2020-02-03,中国,CN,Henan Province,Kaifeng,12,0,0,0
2020-02-03,中国,CN,Yunnan Province,Kunming,34,0,0,0
2020-02-03,中国,CN,Hebei Province,Langfang,12,0,1,0
2020-02-03,中国,CN,Gansu province,Lanzhou,26,3,0,0
2020-02-03,中国,CN,Sichuan Province,Leshan,2,0,0,0
2020-02-03,中国,CN,Tibet Autonomous Region,Lhasa,1,0,0,0
2020-02-03,中国,CN,Jiangsu Province,Lianyungang,17,0,1,0
2020-02-03,中国,CN,Shandong Province,Liaocheng,10,3,0,0
2020-02-03,中国,CN,Liaoning Province,Liaoyang,2,0,0,0
2020-02-03,中国,CN,Jilin Province,Liaoyuan,3,0,0,0
2020-02-03,中国,CN,Yunnan Province,Lijiang,7,0,0,0
2020-02-03,中国,CN,Yunnan Province,Lincang,1,0,0,0
2020-02-03,中国,CN,Shanxi Province,Linfen,1,0,0,0
2020-02-03,中国,CN,Shandong Province,Linyi,27,6,1,0
2020-02-03,中国,CN,Zhejiang Province,Lishui,16,0,1,0
2020-02-03,中国,CN,Guizhou Province,Liupanshui,9,0,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,15,0,0,0
2020-02-03,中国,CN,Gansu province,Longnan,4,0,0,0
2020-02-03,中国,CN,Fujian Province,Longyan,2,2,0,0
2020-02-03,中国,CN,Hunan Province,Loudi,40,0,2,0
2020-02-03,中国,CN,Anhui Province,Lu'an,30,17,1,0
2020-02-03,中国,CN,Shanxi Province,Luliang,5,0,0,0
2020-02-03,中国,CN,Henan Province,Luohe,23,0,0,0
2020-02-03,中国,CN,Henan Province,Luoyang,12,0,0,0
2020-02-03,中国,CN,Sichuan Province,Luzhou,9,0,0,0
2020-02-03,中国,CN,Anhui Province,Ma'anshan,28,0,0,0
2020-02-03,中国,CN,Guangdong Province,Maoming,5,0,0,0
2020-02-03,中国,CN,Jilin Province,Matsubara,2,0,0,0
2020-02-03,中国,CN,Guangdong Province,Meizhou,9,0,0,0
2020-02-03,中国,CN,Sichuan Province,Mianyang,17,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Mudanjiang,8,0,0,0
2020-02-03,中国,CN,Jiangxi,Nanchang,121,0,4,0
2020-02-03,中国,CN,Sichuan Province,Nanchong,27,0,0,0
2020-02-03,中国,CN,Jiangsu Province,Nanjing,44,0,2,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,27,0,0,0
2020-02-03,中国,CN,Fujian Province,Nanping,11,3,0,0
2020-02-03,中国,CN,Jiangsu Province,Nantong,22,0,0,0
2020-02-03,中国,CN,Henan Province,Nanyang,99,0,0,1
2020-02-03,中国,CN,Sichuan Province,Neijiang,15,0,0,0
2020-02-03,中国,CN,Zhejiang Province,Ningbo,102,0,1,0
2020-02-03,中国,CN,Fujian Province,Ningde,12,8,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,27,0,0,0
2020-02-03,中国,CN,Liaoning Province,Panjin,8,0,0,0
2020-02-03,中国,CN,Sichuan Province,Panzhihua,10,0,0,0
2020-02-03,中国,CN,Henan Province,Pingdingshan,28,0,0,0
2020-02-03,中国,CN,Gansu province,Pingliang,1,0,0,0
2020-02-03,中国,CN,Jiangxi,Pingxiang,20,0,1,0
2020-02-03,中国,CN,Yunnan Province,Pu'er,4,0,0,0
2020-02-03,中国,CN,Fujian Province,Putian,37,14,0,0
2020-02-03,中国,CN,Henan Province,Puyang,4,0,0,0
2020-02-03,中国,CN,Hubei Province,Qianjiang,44,0,0,1
2020-02-03,中国,CN,Shandong Province,Qingdao,29,23,1,0
2020-02-03,中国,CN,Gansu province,Qingyang,1,1,0,0
2020-02-03,中国,CN,Guangdong Province,Qingyuan,8,0,0,0
2020-02-03,中国,CN,Hebei Province,Qinhuangdao,2,4,0,0
2020-02-03,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,3,0,0,0
2020-02-03,中国,CN,Hainan,Qionghai,6,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Qiqihar,6,0,0,0
2020-02-03,中国,CN,Heilongjiang Province,Qitaihe,8,0,0,0
2020-02-03,中国,CN,Fujian Province,Quanzhou,35,10,0,0
2020-02-03,中国,CN,Yunnan Province,Qujing,8,0,0,0
2020-02-03,中国,CN,Zhejiang Province,Quzhou,15,0,0,0
2020-02-03,中国,CN,Henan Province,Sanmenxia,7,0,0,0
2020-02-03,中国,CN,Fujian Province,Sanming,11,4,0,0
2020-02-03,中国,CN,Hainan,Sanya,18,0,0,0
2020-02-03,中国,CN,Hainan,Seaport,14,0,0,0
2020-02-03,中国,CN,Shaanxi Province,Shangluo,5,0,0,0
2020-02-03,中国,CN,Henan Province,Shangqiu,60,0,0,0
2020-02-03,中国,CN,Jiangxi,Shangrao,50,0,4,0
2020-02-03,中国,CN,Guangdong Province,Shantou,18,0,0,0
2020-02-03,中国,CN,Guangdong Province,Shanwei,5,0,0,0
2020-02-03,中国,CN,Guangdong Province,Shaoguan,6,0,0,0
2020-02-03,中国,CN,Zhejiang Province,Shaoxing,30,0,3,0
2020-02-03,中国,CN,Hunan Province,Shaoyang,55,0,1,0
2020-02-03,中国,CN,Liaoning Province,Shenyang,15,0,0,0
2020-02-03,中国,CN,Guangdong Province,Shenzhen,269,0,0,0
